"country","year","gdpcap","lifexp","pop","continent"
"Peru",1991,7.41862662070305,69.7,22283130,"Americas"
"Philippines",1991,6.86898206251128,68.5,63509940,"Asia"
"Portugal",1991,9.12360452604257,74.3,9909574,"Europe"
"Rwanda",1991,5.46770681796436,48.9,7071393,"Africa"
"Senegal",1991,6.16283375656038,58.3,7749559,"Africa"
"Sierra Leone",1991,5.56024149263038,50.9,3945899,"Africa"
"Singapore",1991,9.70133635617317,75.8,3100091,"Asia"
"South Africa",1991,8.02489295642184,64.9,37692367,"Africa"
"Spain",1991,9.35856230661773,77.1,39287043,"Europe"
"Sri Lanka",1991,6.38852829256043,72.4,17540762,"Asia"
"Sudan",1991,5.62432961523797,61.6,20861117,"Africa"
"Sweden",1991,10.046333186747,77.8,8616535,"Europe"
"Thailand",1991,7.30840787752028,71.7,57225972,"Asia"
"Togo",1991,5.62126884615949,58.6,3886858,"Africa"
"Trinidad and Tobago",1991,8.51870970812327,69.7,1229906,"Americas"
"Turkey",1991,8.1355357605562,67.6,54909508,"Europe"
"United Kingdom",1991,9.89071587223196,76,57264600,"Europe"
"United States",1991,10.2345839667107,75.6,255367160,"Americas"
"Uruguay",1991,8.59445363624513,73.2,3132048,"Americas"
"Venezuela",1991,8.55172342433045,72.8,20332247,"Americas"
"Zambia",1991,5.93271080979833,50,8361381,"Africa"
"Zimbabwe",1991,6.31353391954688,62.7,10763036,"Africa"
"Algeria",1992,7.47077879572298,71.1,27180921,"Africa"
"Argentina",1992,8.83225975050254,72.8,33655149,"Americas"
"Australia",1992,9.74902773743148,77.7,17538387,"Oceania"
"Austria",1992,9.89581923499881,76,7813393,"Europe"
"Bangladesh",1992,5.67128756009905,60.1,110987459,"Asia"
"Belgium",1992,9.86388890525474,76.4,10050405,"Europe"
"Benin",1992,5.70721783138863,57.9,5378226,"Africa"
"Bolivia",1992,6.7912331689498,63.6,7131699,"Americas"
"Botswana",1992,7.79881103390296,66.9,1460453,"Africa"
"Brazil",1992,8.09550308583156,69.7,155379009,"Americas"
"Burkina Faso",1992,5.15182146814863,52.4,9297116,"Africa"
"Burundi",1992,5.22170309655984,48.4,5895131,"Africa"
"Cameroon",1992,6.37407566833379,58.1,12796739,"Africa"
"Canada",1992,9.84302902489404,77.7,28353843,"Americas"
"Central African Republic",1992,5.50422284310426,46.8,3089141,"Africa"
"Chad",1992,5.31273991035012,54.1,6350174,"Africa"
"Chile",1992,8.18463529599575,74.8,13566942,"Americas"
"China",1992,6.16526840966177,68.6,1188450231,"Asia"
"Colombia",1992,7.78479457777516,71,35558683,"Americas"
"Congo, Dem. Rep.",1992,5.06991953250989,53,37783835,"Africa"
"Congo, Rep.",1992,7.06073269108563,54.7,2514907,"Africa"
"Costa Rica",1992,8.10930546714184,76.6,3257463,"Americas"
"Cote d'Ivoire",1992,6.42778627916214,55.3,13046907,"Africa"
"Denmark",1992,10.1164608670716,75.4,5171304,"Europe"
"Dominican Republic",1992,7.59303445481223,71.8,7468551,"Americas"
"Ecuador",1992,7.19086387576953,71.8,10705670,"Americas"
"Egypt",1992,7.06749892042821,65.8,58922018,"Africa"
"El Salvador",1992,7.43613745774667,70.2,5392142,"Americas"
"Finland",1992,9.79110384020149,75.8,5034898,"Europe"
"France",1992,9.85376852518183,77.5,57495252,"Europe"
"Gabon",1992,8.40270747793822,60.2,1004598,"Africa"
"Ghana",1992,5.43135587372448,60.8,15471527,"Africa"
"Greece",1992,9.19849958128532,77.1,10321044,"Europe"
"Guatemala",1992,7.3123565714423,64.2,9619113,"Americas"
"Honduras",1992,6.99003857067155,68.4,5179557,"Americas"
"Hungary",1992,8.22264977179962,69.1,10364661,"Europe"
"Iceland",1992,10.1256969616754,78.5,259895,"Europe"
"India",1992,5.7803036085535,58.3,906461358,"Asia"
"Indonesia",1992,6.50599784549573,65.7,187762097,"Asia"
"Israel",1992,9.66867619066322,76.6,4806983,"Asia"
"Italy",1992,9.73935708461934,77.3,57062760,"Europe"
"Japan",1992,10.4763276677551,79.4,123180357,"Asia"
"Kenya",1992,6.05006578231652,62.3,25029754,"Africa"
"Lesotho",1992,5.78737723155761,61,1660360,"Africa"
"Liberia",1992,4.70690644334889,51.6,2028672,"Africa"
"Madagascar",1992,5.55504147365093,56.9,12263899,"Africa"
"Malawi",1992,4.8626010396333,48.7,9682918,"Africa"
"Malaysia",1992,7.98344595930567,72.6,19204700,"Asia"
"Mauritania",1992,6.17055867426604,60.7,2140250,"Africa"
"Mexico",1992,8.5370841395179,72.7,89110043,"Americas"
"Morocco",1992,7.05648065126422,69,25866445,"Africa"
"Nepal",1992,5.22853934315999,59.8,19765570,"Asia"
"Netherlands",1992,9.87026624943891,77.3,15128288,"Europe"
"Nicaragua",1992,6.74302387352817,71.6,4331273,"Americas"
"Niger",1992,5.15898583358346,48,8442330,"Africa"
"Nigeria",1992,5.90836523418923,55.5,100592458,"Africa"
"Norway",1992,10.279403279005,77.3,4285504,"Europe"
"Oman",1992,8.87665959267019,71.4,1979914,"Asia"
"Pakistan",1992,6.17758395355744,62.3,113616165,"Asia"
"Panama",1992,8.11234007320405,75.3,2575330,"Americas"
"Paraguay",1992,7.24920295611722,74.1,4432738,"Americas"
"Peru",1992,7.39502496944302,70,22737056,"Americas"
"Philippines",1992,6.84868499839501,68.6,65078901,"Asia"
"Portugal",1992,9.13423222337179,74.5,9943197,"Europe"
"Rwanda",1992,5.58761511034966,48.3,6712924,"Africa"
"Senegal",1992,6.14543594143598,58.5,7990736,"Africa"
"Sierra Leone",1992,5.35334366270629,51.3,3929182,"Africa"
"Singapore",1992,9.73924736428679,76.3,3193042,"Asia"
"South Africa",1992,7.98242560455204,65,38646788,"Africa"
"Spain",1992,9.36451194129954,77.4,39397403,"Europe"
"Sri Lanka",1992,6.4224216036996,72.9,17741793,"Asia"
"Sudan",1992,5.66237005621726,61.8,21820588,"Africa"
"Sweden",1992,10.0283599361649,78.1,8677787,"Europe"
"Thailand",1992,7.37726606930272,71.5,57761574,"Asia"
"Togo",1992,5.56087520535573,58.8,3984356,"Africa"
"Trinidad and Tobago",1992,8.49435413483906,69.6,1237486,"Americas"
"Turkey",1992,8.1676821133189,67.9,55811134,"Europe"
"United Kingdom",1992,9.8894767905988,76.3,57419469,"Europe"
"United States",1992,10.2541960136636,75.8,257908206,"Americas"
"Uruguay",1992,8.66355204312684,73.4,3154853,"Americas"
"Venezuela",1992,8.58794569104913,72.9,20799471,"Americas"
"Zambia",1992,5.89021566348326,49.1,8576987,"Africa"
"Zimbabwe",1992,6.19537941352956,61.9,11019717,"Africa"
"Algeria",1993,7.42677515160138,71.3,27785977,"Africa"
"Argentina",1993,8.87655759445543,73.1,34110912,"Americas"
"Australia",1993,9.77958507560868,78,17738428,"Oceania"
"Austria",1993,9.89282722259325,76.2,7874675,"Europe"
"Bangladesh",1993,5.69429932236813,60.9,113442354,"Asia"
"Belgium",1993,9.850317230265,76.5,10091889,"Europe"
"Benin",1993,5.70675517114582,58.2,5582420,"Africa"
"Bolivia",1993,6.80979174695012,64.1,7273824,"Americas"
"Botswana",1993,7.79011251232549,65.8,1500356,"Africa"
"Brazil",1993,8.12566897355444,69.7,157812220,"Americas"
"Burkina Faso",1993,5.15842776154935,52.1,9552473,"Africa"
"Burundi",1993,5.1405782994031,48,6019901,"Africa"
"Cameroon",1993,6.31443909066462,57.7,13169100,"Africa"
"Canada",1993,9.85520188386244,77.8,28680921,"Americas"
"Central African Republic",1993,5.48167915711119,46.9,3170848,"Africa"
"Chad",1993,5.11173101021113,54.2,6556628,"Africa"
"Chile",1993,8.23398075046286,75.1,13778676,"Americas"
"China",1993,6.284800477652,68.9,1202982955,"Asia"
"Colombia",1993,7.78954014172104,71.1,36195170,"Americas"
"Congo, Dem. Rep.",1993,4.88456428159783,52.7,39314955,"Africa"
"Congo, Rep.",1993,7.02423453174953,54,2581306,"Africa"
"Costa Rica",1993,8.15675314493768,76.6,3341005,"Americas"
"Cote d'Ivoire",1993,6.39362168491039,54.8,13499696,"Africa"
"Denmark",1993,10.1122327508737,75.5,5190631,"Europe"
"Dominican Republic",1993,7.64352637091462,72,7611463,"Americas"
"Ecuador",1993,7.17278513759477,72,10951200,"Americas"
"Egypt",1993,7.07902071735681,66.3,60108373,"Africa"
"El Salvador",1993,7.49180609483759,70.2,5461834,"Americas"
"Finland",1993,9.77812528385791,76.2,5061465,"Europe"
"France",1993,9.84281873708692,77.7,57749881,"Europe"
"Gabon",1993,8.40940658829785,60.1,1031358,"Africa"
"Ghana",1993,5.45039994976553,60.7,15907244,"Africa"
"Greece",1993,9.17318749114323,77.3,10433351,"Europe"
"Guatemala",1993,7.32766598586862,64.3,9860063,"Americas"
"Honduras",1993,7.02403074593878,68.2,5318042,"Americas"
"Hungary",1993,8.21801238357548,69.1,10363797,"Europe"
"Iceland",1993,10.1285778277532,78.7,262383,"Europe"
"India",1993,5.80695765891582,58.6,924475633,"Asia"
"Indonesia",1993,6.56033566390114,66.2,190873248,"Asia"
"Israel",1993,9.69617496697512,76.9,4985652,"Asia"
"Italy",1993,9.73018109692913,77.6,57097411,"Europe"
"Japan",1993,10.4755686393787,79.6,123658854,"Asia"
"Kenya",1993,6.02198640609254,61.7,25824736,"Africa"
"Lesotho",1993,5.80193341567488,60.5,1693459,"Africa"
"Liberia",1993,4.31834547163313,52.1,2006349,"Africa"
"Madagascar",1993,5.54545912824047,57.1,12643864,"Africa"
"Malawi",1993,4.95099396248319,48.3,9697635,"Africa"
"Malaysia",1993,8.05224102967803,72.8,19700762,"Asia"
"Mauritania",1993,6.19986015881255,60.9,2202201,"Africa"
"Mexico",1993,8.53843873152658,73,90887097,"Americas"
"Morocco",1993,7.02963921267222,69.3,26314339,"Africa"
"Nepal",1993,5.24149781099502,60.3,20312687,"Asia"
"Netherlands",1993,9.87579407719514,77.3,15239262,"Europe"
"Nicaragua",1993,6.71467459265432,72,4426577,"Americas"
"Niger",1993,5.14035181467406,48.6,8732500,"Africa"
"Nigeria",1993,5.90613720460868,55.5,103145093,"Africa"
"Norway",1993,10.3009356138326,77.6,4309606,"Europe"
"Oman",1993,8.89575051462382,71.7,2066264,"Asia"
"Pakistan",1993,6.16974292124368,62.3,116579605,"Asia"
"Panama",1993,8.14489213754936,75.5,2628511,"Americas"
"Paraguay",1993,7.2631620435212,73.9,4541902,"Americas"
"Peru",1993,7.42282257392823,70.3,23184222,"Americas"
"Philippines",1993,6.84647229655641,68.6,66654954,"Asia"
"Portugal",1993,9.11232100998965,74.9,9986828,"Europe"
"Rwanda",1993,5.57838388665385,47.6,6300358,"Africa"
"Senegal",1993,6.1291032282629,58.6,8234147,"Africa"
"Sierra Leone",1993,5.37530481937241,51.2,3893891,"Africa"
"Singapore",1993,9.82261225289574,76.5,3291280,"Asia"
"South Africa",1993,7.97356871570872,64.9,39619539,"Africa"
"Spain",1993,9.35103434509311,77.6,39518427,"Europe"
"Sri Lanka",1993,6.47659945075121,73.2,17929772,"Asia"
"Sudan",1993,5.68084641711098,62,22829227,"Africa"
"Sweden",1993,10.0017589984608,78.4,8737500,"Europe"
"Thailand",1993,7.44893177995332,71.4,58237672,"Asia"
"Togo",1993,5.37781883500882,58.7,4081398,"Africa"
"Trinidad and Tobago",1993,8.47181681936213,69.5,1244410,"Americas"
"Turkey",1993,8.22462774695559,68.3,56707454,"Europe"
"United Kingdom",1993,9.90905856309947,76.5,57575969,"Europe"
"United States",1993,10.2693299241571,75.7,260527420,"Americas"
"Uruguay",1993,8.6824582872851,73.4,3178156,"Americas"
"Venezuela",1993,8.56857904026049,72.9,21263994,"Americas"
"Zambia",1993,5.9313842716082,48.4,8794061,"Africa"
"Zimbabwe",1993,6.18436776883764,60.8,11256512,"Africa"
"Algeria",1994,7.39656932040218,71.5,28362015,"Africa"
"Argentina",1994,8.92046401624475,73.4,34558114,"Americas"
"Australia",1994,9.80869129200267,78.2,17932214,"Oceania"
"Austria",1994,9.91271574449193,76.5,7929911,"Europe"
"Bangladesh",1994,5.7131343545261,61.6,115913710,"Asia"
"Belgium",1994,9.87899524373361,76.7,10130251,"Europe"
"Benin",1994,5.71560870793997,58.4,5786794,"Africa"
"Bolivia",1994,6.83241555850705,64.5,7418864,"Americas"
"Botswana",1994,7.79929207422564,64.2,1539135,"Africa"
"Brazil",1994,8.16238624653752,70,160260508,"Americas"
"Burkina Faso",1994,5.14396643850578,51.9,9816586,"Africa"
"Burundi",1994,5.08749503997874,27,6134041,"Africa"
"Cameroon",1994,6.26279287404762,57.2,13546823,"Africa"
"Canada",1994,9.89251319293445,77.9,28995822,"Americas"
"Central African Republic",1994,5.50407214078809,46.7,3253698,"Africa"
"Chad",1994,5.17794903601992,53.9,6773104,"Africa"
"Chile",1994,8.27202117398854,75.1,13987999,"Americas"
"China",1994,6.39660006840838,69.3,1216067023,"Asia"
"Colombia",1994,7.82788492598337,71.3,36823539,"Americas"
"Congo, Dem. Rep.",1994,4.80731494748089,47.3,40804011,"Africa"
"Congo, Rep.",1994,6.94079659372677,53.3,2649964,"Africa"
"Costa Rica",1994,8.17871499191611,76.6,3425692,"Americas"
"Cote d'Ivoire",1994,6.37080021264645,54.3,13953779,"Africa"
"Denmark",1994,10.1626371443219,75.5,5211321,"Europe"
"Dominican Republic",1994,7.64762183491714,72.1,7753052,"Americas"
"Ecuador",1994,7.19880673592731,72.2,11196476,"Americas"
"Egypt",1994,7.10126868110967,66.8,61272847,"Africa"
"El Salvador",1994,7.53636397840451,70.5,5528012,"Americas"
"Finland",1994,9.80970048320991,76.5,5086499,"Europe"
"France",1994,9.86090342146898,77.9,57991973,"Europe"
"Gabon",1994,8.41490923673202,59.9,1058625,"Africa"
"Ghana",1994,5.4553486803624,60.5,16339344,"Africa"
"Greece",1994,9.18466343069074,77.5,10542970,"Europe"
"Guatemala",1994,7.34409067459004,65,10106463,"Americas"
"Honduras",1994,6.98542959808245,68.2,5455481,"Americas"
"Hungary",1994,8.24842682260259,69.4,10361134,"Europe"
"Iceland",1994,10.1553621095823,78.8,264893,"Europe"
"India",1994,5.85206176585175,59,942604211,"Asia"
"Indonesia",1994,6.61783539021949,66.6,193939912,"Asia"
"Israel",1994,9.73730364225231,77.2,5163901,"Asia"
"Italy",1994,9.75125953246348,77.8,57119163,"Europe"
"Japan",1994,10.4807604888814,79.8,124101546,"Asia"
"Kenya",1994,6.01762414753557,61.1,26608089,"Africa"
"Lesotho",1994,5.83896545711341,59.6,1725118,"Africa"
"Liberia",1994,4.06834158965162,51.1,2019148,"Africa"
"Madagascar",1994,5.51405859051332,57.4,13039754,"Africa"
"Malawi",1994,4.83777552903769,47.8,9725612,"Africa"
"Malaysia",1994,8.1150927561425,72.8,20205992,"Asia"
"Mauritania",1994,6.14078675395606,61,2266745,"Africa"
"Mexico",1994,8.56446254831573,73.3,92663664,"Americas"
"Morocco",1994,7.11225120953125,69.6,26747660,"Africa"
"Nepal",1994,5.2955720751817,61.1,20859421,"Asia"
"Netherlands",1994,9.89894560097264,77.5,15347792,"Europe"
"Nicaragua",1994,6.72394457167373,72.3,4520727,"Americas"
"Niger",1994,5.14602170095085,49.2,9039088,"Africa"
"Nigeria",1994,5.88339495215074,55.5,105753088,"Africa"
"Norway",1994,10.34452206041,77.8,4334434,"Europe"
"Oman",1994,8.90154758648899,72,2139539,"Asia"
"Pakistan",1994,6.18120985889129,62.2,119564925,"Asia"
"Panama",1994,8.15249154869153,75.6,2682720,"Americas"
"Paraguay",1994,7.27595383808724,73.9,4651222,"Americas"
"Peru",1994,7.52516344804349,70.8,23619358,"Americas"
"Philippines",1994,6.86656768618064,68.7,68240134,"Asia"
"Portugal",1994,9.11977270998545,75.3,10033600,"Europe"
"Rwanda",1994,4.93807160983901,15.6,5995987,"Africa"
"Senegal",1994,6.10052387227808,58.7,8475136,"Africa"
"Sierra Leone",1994,5.36369399028574,51.3,3858559,"Africa"
"Singapore",1994,9.89179358484138,76.6,3389119,"Asia"
"South Africa",1994,7.98402792360692,64.7,40558495,"Africa"
"Spain",1994,9.37189660743271,77.8,39641740,"Europe"
"Sri Lanka",1994,6.51729897171132,72.9,18099591,"Asia"
"Sudan",1994,5.66458897459931,62.6,23805536,"Africa"
"Sweden",1994,10.0339940196205,78.6,8788696,"Europe"
"Thailand",1994,7.52725805231015,71.1,58722767,"Asia"
"Togo",1994,5.49577964075413,58.8,4180689,"Africa"
"Trinidad and Tobago",1994,8.49927902970592,69.4,1250316,"Americas"
"Turkey",1994,8.16025854432899,68.6,57608769,"Europe"
"United Kingdom",1994,9.94842377312953,76.7,57736667,"Europe"
"United States",1994,10.2973883648535,75.8,263301323,"Americas"
"Uruguay",1994,8.74543354856048,73.4,3201604,"Americas"
"Venezuela",1994,8.5231653896852,72.8,21726808,"Americas"
"Zambia",1994,5.81623932198718,47.8,9018229,"Africa"
"Zimbabwe",1994,6.25286090157091,59.2,11476807,"Africa"
"Algeria",1995,7.41457540664861,71.7,28904300,"Africa"
"Argentina",1995,8.87904614195026,73.5,34994818,"Americas"
"Australia",1995,9.83576725919231,78.4,18124770,"Oceania"
"Austria",1995,9.9375148179595,76.8,7972833,"Europe"
"Bangladesh",1995,5.74032836526166,62.4,118427768,"Asia"
"Belgium",1995,9.90046853588803,76.9,10161914,"Europe"
"Benin",1995,5.72863190356814,58.5,5985658,"Africa"
"Bolivia",1995,6.85557180176255,65,7566716,"Americas"
"Botswana",1995,7.81734091546168,62.3,1576291,"Africa"
"Brazil",1995,8.19035604463823,70.2,162755054,"Americas"
"Burkina Faso",1995,5.17195169641463,51.8,10089876,"Africa"
"Burundi",1995,4.993478079249,47,6239030,"Africa"
"Cameroon",1995,6.26978552604842,56.8,13929575,"Africa"
"Canada",1995,9.91192877347334,78,29299478,"Americas"
"Central African Republic",1995,5.54918576565049,46.4,3335840,"Africa"
"Chad",1995,5.15943725671924,53.7,7001634,"Africa"
"Chile",1995,8.35661059566074,75.2,14193986,"Americas"
"China",1995,6.48919368536543,69.6,1227841281,"Asia"
"Colombia",1995,7.86045925521603,71.6,37441980,"Americas"
"Congo, Dem. Rep.",1995,4.78160403838343,52.4,42183620,"Africa"
"Congo, Rep.",1995,6.95251441326597,52.8,2721277,"Africa"
"Costa Rica",1995,8.19253754393603,76.6,3510925,"Americas"
"Cote d'Ivoire",1995,6.41037228764486,53.9,14404340,"Africa"
"Denmark",1995,10.1876188958537,75.7,5232582,"Europe"
"Dominican Republic",1995,7.68308186408293,72.2,7892420,"Americas"
"Ecuador",1995,7.19749519437199,72.4,11440576,"Americas"
"Egypt",1995,7.12988447441132,67.2,62434527,"Africa"
"El Salvador",1995,7.58614427073529,71.2,5588743,"Americas"
"Finland",1995,9.84474355520515,76.7,5108176,"Europe"
"France",1995,9.87704992856112,78.1,58224051,"Europe"
"Gabon",1995,8.43393859484556,59.7,1086449,"Africa"
"Ghana",1995,5.46929814032059,60.7,16760991,"Africa"
"Greece",1995,9.19776410247503,77.6,10641169,"Europe"
"Guatemala",1995,7.3694254890432,66.6,10357354,"Americas"
"Honduras",1995,7.00085166834146,68.3,5591136,"Americas"
"Hungary",1995,8.26460443252087,70,10351994,"Europe"
"Iceland",1995,10.1511025876033,78.9,267454,"Europe"
"India",1995,5.90611677419777,59.3,960874982,"Asia"
"Indonesia",1995,6.68374876830058,67,196957845,"Asia"
"Israel",1995,9.77385733926345,77.5,5331622,"Asia"
"Italy",1995,9.77970317278448,78,57120136,"Europe"
"Japan",1995,10.4961797998141,79.9,124483305,"Asia"
"Kenya",1995,6.03178413200165,60.3,27373035,"Africa"
"Lesotho",1995,5.83804039621132,58.5,1753824,"Africa"
"Liberia",1995,3.9982959697916,52.1,2079921,"Africa"
"Madagascar",1995,5.50000846013599,57.9,13452526,"Africa"
"Malawi",1995,4.98114520174747,47.3,9822812,"Africa"
"Malaysia",1995,8.18366159144185,72.8,20725374,"Asia"
"Mauritania",1995,6.20631711299361,61.2,2333966,"Africa"
"Mexico",1995,8.48297836308834,73.6,94426946,"Americas"
"Morocco",1995,7.02888123551373,69.7,27161889,"Africa"
"Nepal",1995,5.30478530724965,61.7,21390905,"Asia"
"Netherlands",1995,9.92469049990674,77.6,15450803,"Europe"
"Nicaragua",1995,6.75930775988936,72.5,4612229,"Americas"
"Niger",1995,5.13773224016481,49.9,9361912,"Africa"
"Nigeria",1995,5.88452375207729,55.6,108424822,"Africa"
"Norway",1995,10.3803412967052,78,4359788,"Europe"
"Oman",1995,8.92792688173881,72.3,2191864,"Asia"
"Pakistan",1995,6.20399394466334,62.1,122599749,"Asia"
"Panama",1995,8.14946928300165,75.8,2738125,"Americas"
"Paraguay",1995,7.30582639276292,73.9,4760853,"Americas"
"Peru",1995,7.5898497871737,71.2,24038761,"Americas"
"Philippines",1995,6.88962344134125,68.8,69835713,"Asia"
"Portugal",1995,9.15908379659869,75.5,10078431,"Europe"
"Rwanda",1995,5.25375830569822,42,5912755,"Africa"
"Senegal",1995,6.12539622123417,58.8,8710746,"Africa"
"Sierra Leone",1995,5.28460958624995,51.2,3837807,"Africa"
"Singapore",1995,9.93165993102948,76.7,3482635,"Asia"
"South Africa",1995,7.99308725943155,64.1,41426810,"Africa"
"Spain",1995,9.39675840673528,77.8,39764267,"Europe"
"Sri Lanka",1995,6.55723861854492,72.3,18248435,"Asia"
"Sudan",1995,5.69681338721415,62.8,24691970,"Africa"
"Sweden",1995,10.0673765159837,78.9,8826720,"Europe"
"Thailand",1995,7.60679774713591,70.9,59266089,"Asia"
"Togo",1995,5.54585611569265,58.9,4284286,"Africa"
"Trinidad and Tobago",1995,8.5313496259824,69.5,1255001,"Americas"
"Turkey",1995,8.21976313066532,69,58522320,"Europe"
"United Kingdom",1995,9.97575194136968,76.8,57903790,"Europe"
"United States",1995,10.3106507756971,75.9,266275528,"Americas"
"Uruguay",1995,8.72367242506503,73.5,3224807,"Americas"
"Venezuela",1995,8.5408320902159,73.1,22188671,"Americas"
"Zambia",1995,5.76185771968907,47.3,9253527,"Africa"
"Zimbabwe",1995,6.2358839842536,57.7,11683136,"Africa"
"Algeria",1996,7.43740294531056,72.1,29411839,"Africa"
"Argentina",1996,8.92052322400527,73.5,35419683,"Americas"
"Australia",1996,9.86178706756861,78.6,18318340,"Oceania"
"Austria",1996,9.96053175440969,77.2,8000453,"Europe"
"Bangladesh",1996,5.76494175884856,63.2,120987124,"Asia"
"Belgium",1996,9.91266181499938,77.1,10185077,"Europe"
"Benin",1996,5.75283809311334,58.6,6176318,"Africa"
"Bolivia",1996,6.87619344104033,65.4,7717445,"Americas"
"Botswana",1996,7.84765224701684,60.2,1611827,"Africa"
